sos,eos,los,seasonality,growth_rate,annual_amp,semi_annual_amp,peak_ndvi,variability,rice_mask
134.90142459033697,301.39785909084935,166.49643450051238,0.8456220688452153,0.02090531371385541,0.0909697101146843,0.01263891665173722,0.5351625617907709,74.42163387622406,1
115.85207096486447,292.9616975505541,177.10962658568965,0.8950701619540989,0.026516390186580318,0.2829741753204094,0.1047310522334679,0.8031140132689756,86.27788027111646,1
139.43065614302077,303.58225772302154,164.15160158000077,0.6779012516851242,0.02293082900196392,0.2734395439713895,0.018722798321896952,0.686718367812548,76.13970668127773,1
165.69089569224076,339.53166509945993,173.8407694072192,0.8909170898393931,0.0179379309089176,0.26001217613316285,-0.025328578526835843,0.6319162875770307,67.06540270116528,1
112.97589129152459,297.24176543898335,184.26587414745876,0.7042556385941263,0.018796674127348936,0.3264268271645636,0.10697488980737295,0.6089107878870873,70.49798108334157,1
143.02304187458725,306.68126925322343,163.65822737863618,0.6158295773578808,0.018371944739257483,0.1735993832052636,0.09469029549801235,0.9098841925106739,86.93586535476263,1
105.91576842195144,299.10068179059954,193.1849133686481,0.8076033767839964,0.019178323970573043,0.3486184791561939,0.2549149717035629,0.9308713518715975,61.59511358633563,1
136.27680130757895,335.0282040601101,198.75140275253116,0.7373786983302084,0.021060466765370878,0.10506282446775767,0.08709124309842828,0.935859731540549,71.80173722111243,1
106.09746921562613,253.94627192824663,147.8488027126205,0.6679564878108317,0.015033206502090248,0.09496425427157995,0.12550621806250375,0.6576811334599133,76.44310019435079,1
106.0281073928923,270.773611821568,164.7455044286757,0.7841910918975699,0.014920605865050108,0.3739180494701568,0.06753175901930596,0.8846054357476705,56.66294232370565,1
62.601592660266064,223.80353063808877,161.2019379778227,0.7732895263033268,0.011998644477481451,0.2942604634925964,0.08808831624721913,0.5639645687916908,68.20111460263814,1
68.25246502460902,264.841961863244,196.58949683863497,0.7077626240948071,0.013913586538897602,0.16045514952449277,0.0794740758635135,0.3474316221063458,67.04029626149502,1
103.13137412277082,279.25485134731474,176.12347722454393,0.8470656679835458,0.020797312534020646,0.22920890593259247,0.19094492661001625,0.9509302302847794,76.91889545021647,1
89.61506638996728,264.32476956375507,174.70970317378777,0.8462088482300338,0.015536062422540579,0.27372532523134957,0.15885924815921695,0.5704030226385882,73.39440390498203,1
129.42741997785822,269.35017268972314,139.92275271186492,0.7432051194367204,0.022568072321155482,0.14041060314258863,0.10683733236996154,0.681020113037941,69.44713897398964,1
92.75927773436368,285.4676383385482,192.70836060418452,0.7052457328005046,0.02017356874376281,0.22609713419767669,-0.015210596797198342,0.5634513487107573,79.27962626552635,1
163.96946306764661,345.16811567297316,181.19865260532657,0.8417143577004653,0.02327487792110845,0.44273053642892163,0.2351513782202542,0.643654950892399,91.39256516741753,1
113.22671098540393,298.7742497445678,185.54753875916384,0.6984538448392836,0.02405399322795855,0.2580565247341449,0.0884669166680146,0.5042774664350576,55.77228227937664,1
77.2575544135963,231.08114643121405,153.82359201761776,0.625406502562592,0.02210095771447496,0.10859399294125324,0.17209712009763006,0.4849404962784657,73.21976709936162,1
103.66851826424451,223.278275147828,119.60975688358349,0.7400079362653225,0.015717508812954004,0.36594512411136115,0.11094819579279876,0.5743891412026763,76.55155342865356,1
123.32767769129599,307.00466858636986,183.67699089507389,0.7446396296759525,0.02048835188374168,0.21960515852725188,0.05790891840659239,0.38396663280608784,71.01716966457451,1
85.47019267733091,301.480416307548,216.01022363021707,0.8522726131208722,0.013677507965225173,0.330734561670797,-0.021765616589144415,0.48640628317035894,76.17588629887203,1
131.27094055037017,336.0498676091589,204.77892705878875,0.6663716089338192,0.011034467737327117,0.27522475817602904,0.13420816043044773,0.7267793754580716,76.51407396072018,1
101.9488016331181,298.0912535658643,196.1424519327462,0.8470870832246921,0.01801160153192698,0.3627606297561831,0.037508983020531794,0.6996446625800787,70.51304317380516,1
119.59508325786199,309.1222386449864,189.5271553871244,0.7377372069860042,0.018000504689344315,0.2841694521990336,0.10168595274505267,0.9988054953938963,80.98996341684264,1
88.26867213132299,278.3780753146555,190.10940318333255,0.6909857672547849,0.02134647376290367,0.281614610684079,0.1134296790522149,0.9750844819036563,83.53348977340147,1
144.67634736309566,345.88054551307323,201.2041981499776,0.8797664635257936,0.019775534849387315,0.2154326895505887,0.04425889063237929,0.5698116305873269,70.05809976933088,1
83.37469050086933,318.5678912790909,235.19320077822155,0.6355931297224741,0.02091250515299607,0.29859010340933284,0.15984554743806761,0.7835706427605222,77.83844567302737,1
126.26590785014267,314.11422719371797,187.84831934357533,0.880124826900441,0.016649423997728837,0.2937351777878178,0.07015526076340144,0.8123923835319177,84.62502591953299,1
61.20989628360673,231.03062376945675,169.82072748585003,0.805159935550603,0.0258585895735808,0.32412402484067293,0.016276526977337738,0.6103781712963394,86.65594895144127,1
80.15441853304708,259.6429322892072,179.4885137561601,0.7594716458060193,0.014119133317226097,0.30845051456928624,0.09454882900182682,0.4756687695252694,74.41167145868478,1
125.90583707607371,270.5243189782914,144.61848190221764,0.6097977182353488,0.022437801485433593,0.37979945496122364,0.10171876545132301,0.6981552326037913,72.79068275060388,1
142.1539973998623,308.2597347780811,166.10573737821883,0.7426788575466025,0.025909455464799808,0.39235086160473687,0.10802947165858799,0.6740731487778833,76.91124233836392,1
116.53055152835279,286.04878356966094,169.51823204130815,0.6483656435925368,0.01898737886467585,0.3868772500590771,0.08817755816320703,0.7663475302246727,73.06390488964492,1
110.96688913232134,294.0139865729958,183.04709744067443,0.796922881050197,0.017358514766685103,0.18136635728901454,0.09401901878156144,0.5873905589491601,82.4458639847313,1
75.64434028897718,239.19594164133315,163.551601352356,0.8913452722104858,0.02518043825523128,0.3587855888137735,0.04484078093834533,0.5272003678631285,81.41947129443702,1
98.40467374815874,300.82528709464816,202.42061334648943,0.7686566433193576,0.012885125373691634,0.36197387847028684,0.14102767514439485,0.7163624455524747,72.29732395636111,1
106.18083687120638,286.18497816957034,180.00414129836395,0.8144259829331837,0.015149378698101783,0.10886831083374957,0.10921545320390517,0.7578955138853314,77.17718201087166,1
151.71366678656747,331.5276603637952,179.8139935772277,0.620535135769805,0.018012211172541395,0.309297924652941,0.07899861363529187,0.523503258414992,66.75349659709312,1
67.10879533911799,250.21260901629756,183.10381367717957,0.6349075455493487,0.02189883818020448,0.2241234742064625,0.17222060975275438,0.43442782933358826,74.22178563863527,1
108.4475315875105,271.10492727329245,162.65739568578198,0.8815446474642463,0.01844846147307548,0.2346320859362581,0.07043609953151472,0.6612987195703586,71.38276163906613,1
99.69233999082124,266.5300102093161,166.83767021849488,0.7985333197414916,0.016928384279518528,0.21936230708819499,0.11791722555380017,0.6045664431022105,74.37106133100141,1
147.93840357348597,311.553246379056,163.61484280557005,0.7651990138322555,0.013141284353682472,0.2858351413989873,-0.0061973791350332375,0.5723673866441652,71.04716451983819,1
129.93790294210692,315.18912952214544,185.2512265800385,0.8444013014129967,0.02545430835301849,0.08217886802685695,0.24636350462366652,0.7138082705967987,66.08456510145496,1
149.26635381367078,333.13815204102167,183.8717982273509,0.7835493060309664,0.01768530243987371,0.24705330364929917,0.05028224671845633,0.7714360530081499,75.6970426942928,1
105.6247728646413,302.6427321080007,197.01795924335943,0.7120373835398116,0.019250296404604454,0.2438157900648301,0.05392744882855394,1.0794891623877927,68.49343378663805,1
114.43023070008549,291.6827949320976,177.25256423201208,0.6766009121289732,0.01283424092737644,0.34793609534294223,0.07173035148572993,0.5509610494102828,71.73352436811389,1
84.11380127757988,262.04936621892995,177.93556494135007,0.7064693050459662,0.022468274238215756,0.5549009708717723,0.07648983306073444,0.5867700705142118,71.924285828842,1
144.37577467182595,329.6830216598185,185.30724698799256,0.7239517551623158,0.02648031530890698,0.353102609489421,0.13061661070012562,0.704821472044684,78.60226037077429,1
160.68720085712468,329.03202770489304,168.34482684776836,0.8027468775312221,0.014464215915987743,0.3148876803917691,0.051070580500567286,0.44113433127811397,80.41321294008279,1
117.83969635258998,249.0633531870614,131.22365683447143,0.797447947289272,0.01817247031507367,0.4181567716419146,0.030920414076820946,0.7033508858977912,64.9937062751676,1
150.10598693676073,327.42040369303464,177.3144167562739,0.621032441892377,0.01924350389883739,0.5343654052812625,0.010089263029544632,0.9540320700120508,66.44904525590795,1
130.84908075142903,339.30404347342784,208.4549627219988,0.7185777946293473,0.013021053989037575,0.3870746644588403,-0.011178708396859832,0.7227111085937166,62.93977628591881,1
166.1410969939791,365.0,204.72261443612436,0.8481906449211738,0.019023048244114882,0.28584742466330515,0.06842814862584085,0.8347767556827346,80.44582400793628,1
166.9393096744202,350.8856238225321,183.94631414811192,0.7257548627706364,0.01605330747140163,0.21738880082854578,0.16140151048040677,0.9769593880898871,76.47820739036527,1
41.40764687730767,209.05460896862064,167.646962091313,0.6504610967299554,0.019964775072597227,0.23129859003005027,0.08325985062777491,0.9900039621571535,60.837311406593926,1
122.61141204714514,314.926835042568,192.31542299542284,0.7671121539825105,0.01814071058860667,0.29241285493149766,0.07166474459724737,0.6982727367885032,70.41123154975003,1
122.75282329606507,299.9638977824451,177.21107448638,0.7507281861499129,0.021597623353914776,0.31909165241437104,0.0671432518860971,0.8642197753340988,83.60182638395156,1
60.372932561973215,231.36914726494498,170.99621470297177,0.8194459079109347,0.028268086342461425,0.2963669391957658,0.06511405480508775,0.5791012403410877,83.10260044375335,1
113.40984336487465,293.42040254200657,180.01055917713194,0.8874354026758302,0.020699436164195638,0.3146935298386688,0.06732685521375964,0.6210167300294946,63.445482061823405,1
130.71337714535238,322.7375121239347,192.0241349785823,0.6661338012736256,0.024980591074555646,0.24778684299800074,0.08067291920511202,0.5016478847975057,82.25081044447508,1
104.45189345179058,238.5282743890458,134.07638093725524,0.8802912342502471,0.020788807196468848,0.43601159001803125,0.11041612543127961,0.7999941825185336,94.02558205229559,1
95.74519191320437,264.7344549233727,168.98926301016832,0.8749261633596199,0.014513158405144668,0.17554574999152772,0.11801843579524306,0.49751115432080906,103.65212023085962,1
104.9472886924639,260.53304017418077,155.58575148171684,0.790624307058573,0.012615375362340493,0.32328680874268984,0.05446774564087551,0.631720164277576,65.98007350556803,1
147.46206353106223,317.299259578116,169.8371960470538,0.7889461963304123,0.01630314296270482,0.23919938570626764,0.16355326630035166,0.4979119123627976,103.24220426395203,1
129.86253328979052,306.9069269134411,177.04439362365056,0.7209631899551469,0.025959496672067865,0.19855202732925858,0.050996884907969296,0.5651800284634243,71.45793611491212,1
104.10719388698884,275.0422257065286,170.93503181953974,0.8257193646911364,0.02475007914334823,0.1659927928876065,0.019109969309233144,0.7826525590339448,69.07534544619486,1
135.39802299340067,344.44737368281557,209.0493506894149,0.7593882055052796,0.021215023610272,0.3432216690759254,0.11903890356825259,0.5899776899982581,78.27072374877845,1
149.05934971598668,335.06883690820325,186.00948719221657,0.7285373711546386,0.019018596743060317,0.3967826024025204,0.1160645735378694,0.4559032408079027,78.99044140646527,1
98.93840718367943,291.38255006454744,192.44414288086804,0.8194489392129417,0.021508500044508678,0.3993782214530439,-0.020183430055026513,0.7280485314586996,61.799228122626985,1
110.17013560206695,267.39347324645155,157.22333764438463,0.8473414552813647,0.02087768114789299,0.4373914385211449,0.1696227970741534,0.6933590020233026,72.61247397936566,1
76.09455155603644,254.57926582532724,178.4847142692908,0.8498789146722684,0.015548410759900641,0.347536561069201,0.024976172541849917,0.6716478553476288,74.42938708568845,1
127.83165816539668,286.39451350459353,158.5628553391969,0.8533997727270672,0.02268145454758595,0.2525821824896035,0.1836132952048764,0.5777697776635984,79.75258604717311,1
120.15340369927382,269.07822837895253,148.92482467967872,0.7293905119023044,0.009019360894500268,0.2228228042607125,0.06313100482510207,0.4785606183997331,86.70661629317661,1
112.96238599874559,309.32017915924615,196.35779316050056,0.7137121456149105,0.01918938012260071,0.4609520665775973,0.058290757563368815,0.9708361649030222,58.447752878105675,1
77.53887773848757,265.0670682604379,187.52819052195034,0.8745182197551667,0.02071524384939476,0.3227495875732054,-0.013302604707464138,0.6050090942934591,80.84524051837435,1
95.93168192335143,298.44037761164685,202.5086956882954,0.7452061717528212,0.022912856594044025,0.1780715533477806,0.13577465483847428,1.2293582781355725,85.59950169762377,1
132.12152570443615,344.9749847695554,212.85345906511927,0.6925404844468452,0.010459989314383463,0.2875978612610003,0.023985660387969523,0.7674740820589765,64.87355558556911,1
125.23733438495518,318.00517289712286,192.76783851216766,0.6975633588828634,0.0250081591260428,0.2990155191349617,0.15033650356135325,0.6191814543134934,69.50841058236223,1
127.72651172168293,301.1541422067032,173.4276304850203,0.6117808242724957,0.026967272637622157,0.13114948119314998,0.021442382444105845,0.5919681968489815,88.30432344378816,1
117.76662252701499,309.8303711486618,192.06374862164685,0.6815995816033068,0.023552745511488928,0.18799525775301276,0.15407570431498707,0.5311517548299123,73.79412811526531,1
62.43686354102876,231.55458349874488,169.11771995771613,0.6019137130219772,0.022146704114008674,0.3670911248276875,0.10187709207434108,0.6938062957323008,61.59875104345214,1
119.20458373652349,295.9487256150776,176.7441418785541,0.893506436117057,0.021898198241929828,0.3603790520277894,0.1545902669537323,0.4788245969427646,70.14321255424953,1
121.8069062982308,302.62528980614525,180.81838350791443,0.8897241629459243,0.0172194062661961,0.26081232346131333,0.09648898192411917,0.8420211349767805,60.12138296509377,1
193.89726337455858,353.8535142589291,159.95625088437055,0.7185465892416916,0.0193496985322319,0.19822356909230468,-0.026113895874397525,0.7082504404050062,63.74813898268838,1
114.22917105656633,309.0456579649688,194.8164869084025,0.8185112563018938,0.028345347629131656,0.19725964484739889,0.09240163088419806,0.7633652459352159,78.88818910263713,1
129.04642027000838,298.7821489405767,169.7357286705683,0.7037418295231275,0.015287209971040619,0.2626731754058686,0.15300719093356352,0.6300717082080665,63.26126673693971,1
118.9586469088427,294.3866486020423,175.42800169319963,0.8013279471257928,0.028073893953549256,0.3644518491645291,0.05531269904581429,0.6449194098682377,86.12634305203302,1
84.93965887141404,245.0526713792438,160.11301250782975,0.8416290129137938,0.018389859227539707,0.3928245691344324,0.0806017515546274,0.7431345857750992,74.28879709169664,1
142.55799098060322,318.73743572859985,176.17944474799663,0.7200636827549016,0.012965924952512309,0.1846507574015216,-0.044975693993424104,0.6463014348379996,72.21627032392107,1
143.7309584112914,365.0,228.2523084322583,0.8349893948868143,0.022929521005823246,0.32678436378663334,0.18356737877187382,0.5710579729182319,82.72847838543723,1
77.94446811623158,252.68665153206624,174.74218341583466,0.6077308796293053,0.02109267021205473,0.43252760904370374,0.09566494319258957,0.9008989884219999,80.64789105907649,1
137.60571281400811,318.05503067024904,180.44931785624092,0.7810586419503363,0.025047358942979846,0.3827115428565768,0.162880952817968,0.5970191870269346,72.87910330079575,1
185.71366877429935,365.0,190.9423823035042,0.7978517944953981,0.01577529280703252,0.31579743122514514,0.12030280612140405,0.8745064082745324,80.42203006909048,1
90.28391024607936,246.66765393990246,156.3837436938231,0.8064136671222386,0.012504920197707995,0.1728080998887277,0.08825378642395128,0.8603188482091437,71.62122224526193,1
103.01106811191684,305.2975020052943,202.28643389337745,0.6361162736367267,0.019540776178325225,0.3211396567470659,0.05532424537403599,0.507100044022526,75.02231622162402,1
122.98954095262924,317.29716726145415,194.3076263088249,0.8815589350419392,0.019562823356114097,0.40626572907875264,0.13989253506910695,0.5367383146490731,72.25356250633702,1
73.48009706801602,262.24961184421056,188.76951477619454,0.7868260209719523,0.024747972856822443,0.4351114089986715,0.13229452101379463,0.9626388912890715,68.1088820227821,1
92.4172729729859,265.3364587541654,172.91918578117952,0.7251580255693729,0.018267867469965504,0.35873916998060124,0.13220618839250545,0.7648529071300509,62.43434664054565,1
110.33815451382974,321.3185575437335,210.98040302990375,0.7254434364488399,0.018318065272944318,0.24987658922097872,0.05696354183023308,0.5017666320233423,81.00733015145592,1
83.07407050698134,233.72356519193255,150.6494946849512,0.8693893940543366,0.02231241812033427,0.3238554953773739,0.1083327908679922,0.5303399146746118,76.41979913874005,1
126.82379803812388,310.1190148628542,183.29521682473035,0.6252382986778149,0.014103154391836913,0.1709438578053781,0.1590494952652836,0.6899083802629697,78.13723182896908,1
159.21428262847286,340.2320366655932,181.01775403712037,0.7179311722678203,0.020861271932055187,0.2856741084635807,0.12016372815185859,0.5388008440850705,60.15395208080347,1
127.7964838274527,303.3324387347566,175.5359549073039,0.798515604793187,0.024437519837070296,0.45344821017945147,0.10514586952616187,0.7371220821460156,73.25352054318373,1
82.89147867365755,230.87339910412726,147.9819204304697,0.6489057341444658,0.02030042997307582,0.25402353841695235,0.18367209428114928,0.8318445959605976,73.10306506547593,1
135.65824696850694,313.593151765526,177.93490479701904,0.6071123260933555,0.026247524503530795,0.30031477269063267,0.16135172985244361,0.9169844936877051,52.814300340489005,1
128.90954019699558,276.04576397391224,147.13622377691667,0.8504841617083212,0.013336113012601751,0.4229990368438683,0.020969802959541553,0.6310211106527289,99.18777779313464,1
127.5147855103763,303.99769742173487,176.48291191135857,0.8924071788145654,0.018252803363915222,0.3982683142769941,0.1622282580177628,0.6355547532208736,89.95458245242958,1
130.39344628490926,343.62284959946965,213.22940331456036,0.6406378610384073,0.016137156256218796,0.15999292768169907,0.21157494555138745,0.5048336100412982,72.15374495746322,1
99.59925835264528,280.01698811856454,180.41772976591923,0.6694425641295895,0.02189576559363062,0.3587262413464177,0.033956082231134124,0.635652892394137,55.279109733561825,1
126.9676109148301,311.5816290292038,184.61401811437366,0.8605228571840802,0.02615111087825394,0.2794372146356752,0.13857008974518834,0.8447154841453668,77.8802836830549,1
128.79217419896042,283.58887889550886,154.7967046965484,0.8779391393868554,0.01701512856639463,0.30828325705181,0.10005549723436466,0.89499810583932,60.56074452926243,1
98.56945745920896,266.2422292984194,167.67277183921044,0.7258882148420431,0.008048478162652811,0.22718280990301842,0.02277830758758778,0.8440457752130002,79.44853537557488,1
84.26089508392054,289.8937709839959,205.63287590007536,0.7721849598207031,0.0226881495147494,0.22602288360270326,0.06994367236655766,0.42422220650918935,86.20967023614378,1
90.75954989318035,248.5303907544397,157.77084086125936,0.6085957282732963,0.018600033490627603,0.26143273690221513,0.01666182966054011,0.6448323210143416,84.75823337288563,1
